DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,PLANT_ID,DAILY_YIELD,PERIOD_GENERATION
2020-05-29 14:00:00,31.29462073333333,50.15845953333333,0.4715989833333333,plant1,5559.875,168.16071399999964
2020-05-29 14:15:00,31.446600466666663,51.540208,0.7254104080000001,plant1,5733.714286,173.83928600000036
2020-05-29 14:30:00,31.9529074,53.654715866666656,0.611296238,plant1,5926.375,192.66071399999964
2020-05-29 14:45:00,32.07957366666666,53.019840733333325,0.6525659726666667,plant1,6117.0,190.625
2020-05-29 15:00:00,32.37420473333333,52.76566173333333,0.5593601680000001,plant1,6305.5,188.5
2020-05-29 15:15:00,32.275811866666665,51.221810066666656,0.5192661353333333,plant1,6476.714286,171.21428600000036
2020-05-29 15:30:00,32.34201053333333,48.925150733333325,0.5249432360000001,plant1,6645.875,169.16071399999964
2020-05-29 15:45:00,32.46573564285715,48.318494571428566,0.5348639064285715,plant1,6812.285714,166.41071399999964
2020-05-29 16:00:00,32.45574533333333,47.4088624,0.484228046,plant1,6979.125,166.83928600000036
2020-05-29 16:15:00,31.814784666666668,46.41744406666666,0.457150144,plant1,7132.142857,153.01785699999982
2020-05-29 16:30:00,31.6578208,43.54560113333334,0.3026864813333333,plant1,7251.0,118.85714300000018
2020-05-29 16:45:00,30.836218333333328,39.6094684,0.25664592,plant1,7342.142857,91.14285699999982
2020-05-29 17:00:00,30.0257304,36.7043906,0.2275632,plant1,7415.25,73.10714300000018
2020-05-29 17:15:00,29.58132926666667,34.95715533333333,0.163290324,plant1,7480.0,64.75
2020-05-29 17:30:00,29.13962606666667,32.1050026,0.0869776312666666,plant1,7516.571429,36.571428999999625
2020-05-29 17:45:00,28.608535642857145,30.09376085714285,0.0651276525,plant1,7540.75,24.178571000000375
2020-05-29 18:00:00,28.177933666666664,28.66382253333333,0.0333130082666666,plant1,7557.428571,16.678571000000375
2020-05-29 18:15:00,27.792637066666668,27.22354733333333,0.0104024432133333,plant1,7563.25,5.821428999999625
2020-05-29 18:30:00,27.432686333333336,26.253356733333334,0.003065661366,plant1,7564.0,0.75
2020-05-29 18:45:00,27.0520792,25.381172666666668,0.0,plant1,7564.0,0.0
2020-05-29 19:00:00,26.57452986666667,24.8557904,0.0,plant1,7564.0,0.0
2020-05-29 19:15:00,26.251810733333336,24.422851666666663,0.0,plant1,7564.0,0.0
2020-05-29 19:30:00,25.991561066666662,23.6388794,0.0,plant1,7564.0,0.0
2020-05-29 19:45:00,25.52207653333333,22.866922933333328,0.0,plant1,7564.0,0.0
2020-05-29 20:00:00,25.53364046666667,23.554854333333328,0.0,plant1,7564.0,0.0
2020-05-29 20:15:00,25.580924,24.16174314285714,0.0,plant1,7564.0,0.0
2020-05-29 20:30:00,25.6105834,24.433229466666667,0.0,plant1,7564.0,0.0
2020-05-29 20:45:00,25.57697573333333,24.296307333333328,0.0,plant1,7564.0,0.0
2020-05-29 21:00:00,25.569374466666662,24.1769226,0.0,plant1,7564.0,0.0
2020-05-29 21:15:00,25.5727214,24.305244933333327,0.0,plant1,7564.0,0.0
2020-05-29 21:30:00,25.53245233333333,24.24543453333333,0.0,plant1,7564.0,0.0
2020-05-29 21:45:00,25.4170736,24.084344533333333,0.0,plant1,7564.0,0.0
2020-05-29 22:00:00,25.315657466666668,24.1501708,0.0,plant1,7564.0,0.0
2020-05-29 22:15:00,24.6701782,23.417525333333334,0.0,plant1,7564.0,0.0
2020-05-29 22:30:00,22.479893,21.288265066666668,0.0,plant1,7564.0,0.0
2020-05-29 22:45:00,21.80762807142857,20.890234857142858,0.0,plant1,7564.0,0.0
2020-05-29 23:00:00,21.58188473333333,20.800057066666668,0.0,plant1,7564.0,0.0
2020-05-29 23:15:00,21.44609786666667,20.709676,0.0,plant1,7564.0,0.0
2020-05-29 23:30:00,21.5154318,20.651177866666668,0.0,plant1,7564.0,0.0
2020-05-29 23:45:00,21.5897746,20.9075114,0.0,plant1,7564.0,0.0
2020-05-30 00:00:00,21.52715873333333,20.8601236,0.0,plant1,945.5,0.0
2020-05-30 00:15:00,21.492806,20.699059866666666,0.0,plant1,0.0,0.0
2020-05-30 00:30:00,21.3664144,20.529703666666663,0.0,plant1,0.0,0.0
2020-05-30 00:45:00,21.3732096,20.504990666666664,0.0,plant1,0.0,0.0
